CPM,CHANNEL_NAME,DATE,VIEWS
2.6,BMonarch_official,2025-09-30,
7.07,BMonarch_official,2025-10-06,
6.0,BRANDSHOP1075,2025-12-16,
1.8,BUSHINUAUTO,2025-08-07,
1.8,BUSHINUAUTO,2025-08-11,
1.8,BUSHINUAUTO,2025-08-30,
1.8,BUSHINUAUTO,2025-09-09,
2.6,BUSHINUAUTO,2025-09-14,
1.8,BUSHINUAUTOSALON,2025-08-20,
3.0,BUSHINUAUTOSALON,2025-08-22,
1.8,BUSHINUAUTOSALON,2025-08-29,
3.0,BUSHINUAUTOSALON,2025-08-30,
1.8,BUSHINUAUTOSALON,2025-08-30,
3.0,BUSHINUAUTOSALON,2025-09-09,
3.0,BUSHINUAUTOSALON,2025-09-14,
5.77,Babballet,2025-10-07,
6.12,Babballet,2025-10-08,
13.0,Bablopobezhdaetzlo,2025-11-05,
10.0,BackdoorDegens,2025-09-12,
15.79,BackdoorDegens,2025-09-18,
14.75,BalanceTradeChannel,2025-10-08,
16.68,BalanceTradeChannel,2025-10-08,
2.28,BalanceTradeChannel,2025-10-08,
10.25,BalanceTradeChannel,2025-10-13,
4.0,BalconStudio,2025-10-23,
3.0,Balcon_numerologa,2025-04-16,
50.0,Bali_expert,2025-09-26,
9.0,BankVzlom,2025-09-10,
2.25,BankersThoughts,2025-09-02,
8.01,BankersThoughts,2025-11-05,
2.29,BankersThoughts,2025-11-17,
2.0,BankiTG,2025-07-30,
1.8,BankiTG,2025-09-23,
1.8,BankiTG,2025-09-29,
1.5,BankiTG,2025-10-13,
1.5,BankiTG,2025-10-15,
4.38,BanklessNews,2025-09-10,
11.59,BanklessNews,2025-09-18,
2.2,BarminVan,2025-09-23,
2.2,BarminVan,2025-09-23,
3.0,BarminVan,2025-10-01,
3.0,BarminVan,2025-10-08,
5.0,BarminVan,2025-11-07,
2.2,Basics_Trading,2025-09-11,
10.6,Batareyka25rus,2025-07-29,
13.9,Batareyka25rus,2025-07-29,
7.1,Batareyka25rus,2025-07-29,
1.8,Batareyka25rus,2025-08-14,
3.0,Batareyka25rus,2025-08-29,
1.8,Batareyka25rus,2025-08-29,
1.8,Batareyka25rus,2025-08-30,
32.9,Batareyka25rus,2025-09-08,
1.8,Batareyka25rus,2025-09-09,
3.11,Batareyka25rus,2025-09-09,
3.0,Batareyka25rus,2025-09-14,
5.19,Batareyka25rus,2025-09-15,
7.0,Batareyka25rus,2025-10-19,
1.8,Batareyka25rus,2025-11-13,
28.51,BeWinner_MED,2025-06-03,
12.12,Beauty_business_Smolyansky,2025-04-07,
8.48,Beauty_business_Smolyansky,2025-04-23,
8.18,Beauty_business_Smolyansky,2025-05-17,
9.95,Beauty_business_Smolyansky,2025-10-25,
11.53,BekirovDanil,2025-09-25,
16.01,BekirovDanil,2025-11-06,
16.17,BelonozhkoAleksandr,2025-09-18,
107.25,BelousovCrypto,2025-10-15,
4.0,BelousovSchool,2025-09-11,
1.8,Belowan,2025-06-09,
26.55,Belowan,2025-06-09,
22.41,Belowan,2025-06-09,
26.89,Belowan,2025-06-09,
27.05,Belowan,2025-06-09,
22.41,Belowan,2025-06-09,
22.41,Belowan,2025-06-09,
27.05,Belowan,2025-06-09,
58.56,Belowan,2025-06-26,
46.55,Belowan,2025-06-26,
145.75,Belowan,2025-10-06,
8.5,Belyaeva_FM,2025-09-05,
21.0,Belyaeva_FM,2025-10-28,
6.4,BenzClassicPicnic,2025-11-10,
2.0,Betting_Industry_Rich,2025-12-08,
2.0,Betting_Industry_Rich,2025-12-08,
5.1,Bevzenkocom,2025-10-17,
16.01,Bevzenkocom,2025-12-11,
3.25,BigBrains,2025-10-06,
12.25,BigBro_moex,2025-10-13,
3.63,Bigmomcrypto,2025-08-29,
4.28,Bigmomcrypto,2025-09-11,
5.0,Bigmomcrypto,2025-09-16,
3.0,BillAvto,2025-08-12,
1.8,BillAvto,2025-08-20,
1.8,BillAvto,2025-08-30,
3.0,BillAvto,2025-09-09,
2.6,BillAvto,2025-09-14,
1.8,BillAvto,2025-10-08,
10.0,BillAvto,2025-10-16,
3.5,BillAvto,2025-12-05,
22.0,BillionsOnEcom,2025-11-12,
63.0,BillionsOnEcom,2025-12-09,
15.05,BillionsOnEcom,2025-12-11,
4.5,BisToday,2025-09-16,
5.01,BitRiver_RU,2025-03-31,
2.51,BitRiver_RU,2025-03-31,
5.81,BitRiver_RU,2025-05-10,
6.96,BitRiver_RU,2025-05-10,
12.01,BitRiver_RU,2025-06-19,
12.01,BitRiver_RU,2025-06-19,
12.41,BitRiver_RU,2025-06-19,
12.01,BitRiver_RU,2025-06-19,
10.21,BitRiver_RU,2025-06-19,
10.21,BitRiver_RU,2025-06-19,
30.88,BitgetRuNews,2025-05-21,
30.88,BitgetRuNews,2025-05-21,
12.41,BitgetRuNews,2025-05-21,
1.8,BitieAvtoZdes,2025-08-22,
3.0,BitieAvtoZdes,2025-08-30,
3.0,BitieAvtoZdes,2025-09-09,
3.0,BitieAvtoZdes,2025-09-14,
3.7,BitieAvtoZdes,2025-10-24,
2.0,BizBazza,2025-09-25,
5.5,BizLike,2025-09-11,
4.5,BizLike,2025-09-16,
2.0,BizLike,2025-09-17,
2.0,BizLike,2025-09-17,
5.59,BizLike,2025-09-18,
2.0,BizLike,2025-09-19,
2.0,BizLike,2025-09-19,
2.0,BizLike,2025-09-23,
3.0,BizLike,2025-11-03,
3.8,BiznesHour,2025-09-11,
2.0,BiznesHour,2025-09-30,
29.0,BiznesStorage,2025-09-04,
4.69,BlTCOIN_expert,2025-09-15,
1.9,Bliznukov_Evgeniy,2025-05-31,
70.0,BlockchainArchitecture,2025-06-11,
2.5,BoHcrypto,2025-08-25,
10.0,BobrovskiyTrade,2025-09-16,
10.0,BobrovskiyTrade,2025-09-24,
47.36,BobrovskiyTrade,2025-09-29,
42.1,BobrovskiyTrade,2025-10-17,
17.0,BobrovskiyTrade,2025-10-23,
17.0,BobrovskiyTrade,2025-10-23,
17.0,BobrovskiyTrade,2025-10-23,
17.0,BobrovskiyTrade,2025-10-23,
30.0,BobrovskiyTrade,2025-11-10,
30.0,BobrovskiyTrade,2025-11-10,
30.0,BobrovskiyTrade,2025-11-10,
30.0,BobrovskiyTrade,2025-11-10,
30.0,BobrovskiyTrade,2025-11-10,
30.0,BobrovskiyTrade,2025-11-10,
30.0,BobrovskiyTrade,2025-11-10,
30.0,BobrovskiyTrade,2025-11-10,
32.0,BobrovskiyTrade,2025-11-14,
32.0,BobrovskiyTrade,2025-11-14,
32.0,BobrovskiyTrade,2025-11-14,
41.0,BobrovskiyTrade,2025-11-14,
41.0,BobrovskiyTrade,2025-11-14,
32.0,BobrovskiyTrade,2025-11-14,
32.0,BobrovskiyTrade,2025-11-14,
41.0,BobrovskiyTrade,2025-11-14,
41.0,BobrovskiyTrade,2025-11-14,
32.0,BobrovskiyTrade,2025-11-14,
41.0,BobrovskiyTrade,2025-11-14,
27.94,BobrovskiyTrade,2025-11-18,
28.0,BobrovskiyTrade,2025-12-13,
40.0,BobrovskiyTrade,2025-12-13,
5.25,BogdanGdeX,2025-10-20,
3.14,Bonds_lab,2025-09-18,
5.0,Bonic_TV,2025-11-07,
2.1,BorodaAnton,2025-05-31,
2.54,Borovskii_team,2025-12-13,
2.04,Borovskii_team,2025-12-13,
4.0,Brand_Man12,2025-10-27,
23.4,Bridgekredit,2025-09-08,
16.01,Bridgekredit,2025-11-05,
11.53,BspInvestor,2025-06-26,
2.2,BullTraders_BO,2025-06-25,
23.33,BullTraders_BO,2025-06-25,
12.0,BullTraders_BO,2025-06-29,
17.5,BullTraders_BO,2025-07-06,
40.0,BullTraders_BO,2025-07-06,
12.75,BullTrendChannel,2025-10-06,
4.65,Bunegina_Bestate,2025-11-24,
3.25,BusinTrader,2025-10-06,
12.8,BusinesAdvisor,2025-09-04,
13.08,BusinesAdvisor,2025-09-10,
10.0,BusinesAdvisor,2025-09-30,
7.5,BusinesProjects,2025-09-16,
2.0,BusinesProjects,2025-09-30,
3.5,Business_Breakfastt,2025-10-06,
9.5,Business_Breakfastt,2025-11-04,
2.0,Business_University,2025-09-30,
6.01,Business_University,2025-11-02,
2.2,BuslnessBank,2025-09-11,
2.0,Busspod,2025-09-30,
4.28,ButikFISH,2025-10-04,
8.1,Butkoplastic,2025-11-30,
53.6,BuyBox_China,2025-09-22,
6.0,BuyBox_China,2025-09-24,
23.11,BuyBox_China,2025-10-06,
15.05,BuyBox_China,2025-11-25,
30.0,BuyBox_China,2025-11-26,
12.78,BybitRussian_News,2025-09-14,
5.58,BybitRussian_News,2025-09-15,
2.0,BybitRussian_News,2025-09-16,
5.1,BybitRussian_News,2025-09-16,
17.09,BybitRussian_News,2025-09-16,
15.5,BybitRussian_News,2025-09-16,
11.08,BybitRussian_News,2025-09-17,
9.17,BybitRussian_News,2025-09-17,
72.0,BybitRussian_News,2025-09-17,
4.0,BybitRussian_News,2025-09-17,
10.09,BybitRussian_News,2025-09-18,
10.7,BybitRussian_News,2025-09-18,
7.0,BybitRussian_News,2025-09-18,
9.63,BybitRussian_News,2025-09-18,
9.63,BybitRussian_News,2025-09-18,
10.63,BybitRussian_News,2025-09-18,
6.6,BybitRussian_News,2025-09-19,
10.89,BybitRussian_News,2025-09-19,
6.2,BybitRussian_News,2025-09-29,
12.79,BybitRussian_News,2025-11-18,
8.6,BzTrends,2025-06-11,
21.0,C2R_Logistics,2025-10-25,
3.9,CDIauto,2025-08-07,
3.7,CDIauto,2025-08-07,
5.6,CDIauto,2025-11-13,
5.4,CDIauto,2025-11-13,
5.0,CDIauto,2025-11-13,
4.0,CDP_Moscow,2025-06-09,
13.5,CHESTNOST_Sablin_Kirill,2025-11-14,
3.0,CHIAUTO_RU,2025-10-08,
3.33,CHIAUTO_RU,2025-10-16,
5.6,CHIAUTO_RU,2025-10-16,
5.0,CHIAUTO_RU,2025-11-13,
3.8,CHIAUTO_RU,2025-11-13,
4.8,CHIAUTO_RU,2025-11-17,
9.6,CHINA_BULLS,2025-09-14,
4.08,COIN22T,2025-09-18,
4.08,COIN22T,2025-09-18,
4.0,COIN22T,2025-09-18,
4.0,COIN22T,2025-09-18,
4.0,COIN22T,2025-09-18,
2.0,COIN22T,2025-09-19,
2.0,COIN22T,2025-09-19,
2.25,COIN22T,2025-10-20,
11.06,CPM_TG,2024-12-08,
12.01,CRERussia,2025-11-06,
4.39,CRYPT0N_P2E,2025-09-15,
2.0,CRYPT0N_P2E,2025-09-16,
25.25,CRYPT0N_P2E,2025-10-20,
12.75,CRYPTOBYSELF,2025-09-08,
2.6,CRYPTOGENNNNNNN,2025-09-30,
20.25,CRYPTORELAKS,2025-10-13,
34.33,CRYPTOSQUIID,2025-06-26,
2.2,CRYPTO_AYVA,2025-09-11,
2.2,CRYPTO_AYVA,2025-09-11,
10.74,CRYPTO_AYVA,2025-09-17,
5.37,CRYPTO_AYVA,2025-09-17,
4.23,CRYPTO_AYVA,2025-09-19,
2.0,CRYPTO_AYVA,2025-09-19,
25.07,CRYPTO_AYVA,2025-10-06,
24.25,CRYPTO_AYVA,2025-10-06,
15.25,CRYPTO_AYVA,2025-10-13,
5.5,CRYPTUS_MEDIA,2025-09-16,
3.0,CRYPTUS_MEDIA,2025-09-16,
3.0,CRYPTUS_MEDIA,2025-09-16,
6.5,CRYPTUS_MEDIA,2025-09-16,
6.49,CRYPTUS_MEDIA,2025-09-16,
3.54,CRYPTUS_MEDIA,2025-09-17,
4.0,CRYPTUS_MEDIA,2025-09-17,
2.0,CRYPTUS_MEDIA,2025-09-17,
4.0,CRYPTUS_MEDIA,2025-09-19,
2.0,CRYPTUS_MEDIA,2025-09-19,
10.0,CRYPTUS_MEDIA,2025-09-19,
10.0,CRYPTUS_MEDIA,2025-09-24,
12.25,CRYPTUS_MEDIA,2025-10-20,
20.0,CRYPTUS_MEDIA,2025-11-13,
17.97,CSA_Indicators,2025-09-19,
1.5,CXEMA_Channel,2025-10-13,
1.5,CXEMA_Channel,2025-10-13,
1.4,CXEMA_Channel,2025-11-24,
2.96,CalendarEconomic,2025-11-25,
23.4,Canada_in,2024-11-14,
4.0,CandlemakersClubChannel,2025-10-29,
15.76,Capital1040,2025-09-26,
5.45,CapitalGroupru,2025-10-07,
6.23,CapitalGroupru,2025-12-15,
2.8,CarHao,2025-08-20,
8.4,CarHao,2025-08-22,
1.8,CarHao,2025-08-30,
3.0,CarHao,2025-09-09,
4.33,CarHao,2025-10-16,
3.56,CarHao,2025-10-16,
7.2,CarHao,2025-11-10,
3.13,CarHao,2025-12-15,
3.0,CarHouseRussia,2025-08-22,
3.0,CarHouseRussia,2025-08-29,
1.8,CarHouseRussia,2025-08-29,
3.0,CarHouseRussia,2025-08-30,
1.8,CarHouseRussia,2025-08-30,
7.0,CarHouseRussia,2025-09-02,
5.0,CarHouseRussia,2025-09-02,
12.1,CarHouseRussia,2025-09-02,
2.11,CarHouseRussia,2025-09-04,
2.8,CarHouseRussia,2025-09-09,
3.0,CarHouseRussia,2025-09-14,
6.8,CarHouseRussia,2025-12-01,
5.33,CarHouseRussia,2025-12-15,
1.8,CarHubProduction,2025-08-12,
1.8,Car_Pay_Group,2025-08-29,
1.8,Car_Pay_Group,2025-08-30,
2.8,Car_Pay_Group,2025-09-09,
1.8,Car_Pay_Group,2025-09-14,
4.59,Car_Pay_Group,2025-09-15,
6.8,Car_Pay_Group,2025-10-14,
2.33,Car_Pay_Group,2025-10-16,
2.33,Car_Pay_Group,2025-10-16,
5.0,Car_Pay_Group,2025-10-19,
3.5,Car_Pay_Group,2025-10-24,
1.8,Car_pride,2025-08-30,
3.0,Car_pride,2025-09-09,
3.0,Car_pride,2025-09-14,
1.8,Carbery70,2025-09-09,
1.8,Carbery70,2025-09-17,
3.5,Carbery70,2025-12-08,
4.0,CarcadeLeasing,2025-09-07,
11.0,CargoA65,2025-10-28,
2.2,CargoA65,2025-12-16,
4.1,Carmann,2025-09-24,
3.0,Carstarkoreaoffical,2025-08-07,
3.0,Carstarkoreaoffical,2025-08-11,
2.8,Carstarkoreaoffical,2025-08-20,
1.8,Carstarkoreaoffical,2025-08-22,
3.0,Carstarkoreaoffical,2025-08-30,
1.8,Carstarkoreaoffical,2025-08-30,
3.0,Carstarkoreaoffical,2025-09-09,
1.8,Carstarkoreaoffical,2025-09-14,
5.59,Carstarkoreaoffical,2025-09-15,
5.19,Carstarkoreaoffical,2025-09-19,
1.8,Carsusa_by_Minsk,2025-08-30,
2.0,Carsusa_by_Minsk,2025-09-09,
1.8,Carsusa_by_Minsk,2025-09-17,
10.0,Carsusa_by_Minsk,2025-10-08,
4.4,Carsusa_by_Minsk,2025-11-10,
3.84,CashflowInCrypto,2025-09-19,
2.0,CashflowInCrypto,2025-09-19,
4.98,CashflowInCrypto,2025-10-08,
10.98,CashflowInCrypto,2025-10-08,
14.25,CashflowInCrypto,2025-10-21,
2.48,CashflowTime,2025-09-18,
2.0,CashflowTime,2025-09-23,
2.68,Cashflowbuy,2025-09-17,
2.0,Cashflowbuy,2025-09-17,
2.0,Cashflowbuy,2025-09-17,
2.0,Cashflowbuy,2025-09-19,
2.0,Cashflowbuy,2025-09-19,
2.0,Cashflowbuy,2025-09-23,
2.25,Cashflowbuy,2025-10-06,
1.1,Cbpub,2025-10-28,
1.1,Cbpub,2025-10-28,
1.1,Cbpub,2025-10-28,
1.1,Cbpub,2025-10-28,
3.32,CentrVED,2025-09-18,
1.1,CentrVED,2025-11-08,
2.2,ChaosTrade,2025-09-11,
8.81,Cheelee_CIS,2025-06-19,
13.96,Cheelee_CIS,2025-06-19,
17.11,Cheelee_CIS,2025-06-19,
9.11,Cheelee_CIS,2025-06-19,
8.41,Cheelee_CIS,2025-06-19,
8.41,Cheelee_CIS,2025-06-19,
4.11,Cheelee_CIS,2025-06-29,
6.39,Cheerful_traders,2025-09-17,
8.48,Cheerful_traders,2025-09-17,
5.17,Cheerful_traders,2025-09-19,
5.78,Cheerful_traders,2025-09-19,
15.01,ChinaTodayBusiness,2025-08-12,
15.0,ChinaTodayBusiness,2025-08-30,
13.5,ChinaTodayBusiness,2025-09-14,
6.61,ChinaTodayBusiness,2025-10-06,
8.0,ChinaTodayBusiness,2025-10-08,
20.05,ChinaTodayBusiness,2025-11-25,
30.0,ChinaTodayBusiness,2025-11-26,
30.0,ChinaTodayBusiness,2025-11-26,
6.0,China_logistics2023,2025-09-24,
10.05,China_logistics2023,2025-11-25,
14.11,Chinese_Goods_CARGO,2025-10-06,
15.05,Chinese_Goods_CARGO,2025-11-25,
1.8,ChtoPrivezti,2025-07-29,
1.8,ChtoPrivezti,2025-08-07,
2.4,ChtoPrivezti,2025-08-11,
1.8,ChtoPrivezti,2025-08-20,
2.6,ChtoPrivezti,2025-08-22,
3.0,ChtoPrivezti,2025-08-30,
1.8,ChtoPrivezti,2025-08-30,
3.0,ChtoPrivezti,2025-09-09,
3.0,ChtoPrivezti,2025-09-14,
2.2,Club_Ursa_Major,2025-09-11,
1.8,ClusterClub,2025-05-21,
6.01,CoacHouse,2025-05-04,
6.02,CoacHouse,2025-10-28,
3.13,CoacHouse,2025-11-18,
3.13,CoacHouse,2025-11-18,
3.13,CoacHouse,2025-11-18,
3.13,CoacHouse,2025-11-18,
1.8,CoachingHubPlatform,2025-06-03,
1.8,CoachingHubPlatform,2025-06-03,
1.8,CoachingHubPlatform,2025-06-03,
1.8,CoachingHubPlatform,2025-06-03,
3.92,CoinMetrika,2025-09-19,
3.92,CoinMetrika,2025-09-19,
2.0,CoinMetrika,2025-09-19,
32.0,CoinMetrika,2025-11-13,
2.5,Coin_Post,2025-09-11,
2.5,Coin_Post,2025-09-16,
2.5,Coin_Post,2025-09-16,
2.5,Coin_Post,2025-09-16,
2.5,Coin_Post,2025-09-16,
3.0,Coin_Post,2025-09-16,
4.0,Coin_Post,2025-09-16,
2.1,Coin_Post,2025-09-16,
2.1,Coin_Post,2025-09-16,
1.16,Coin_Post,2025-09-17,
4.0,Coin_Post,2025-09-17,
4.0,Coin_Post,2025-09-17,
4.0,Coin_Post,2025-09-17,
2.0,Coin_Post,2025-09-17,
2.0,Coin_Post,2025-09-17,
2.89,Coin_Post,2025-09-18,
2.0,Coin_Post,2025-09-18,
4.0,Coin_Post,2025-09-18,
4.0,Coin_Post,2025-09-18,
4.08,Coin_Post,2025-09-18,
4.32,Coin_Post,2025-09-18,
2.0,Coin_Post,2025-09-19,
2.0,Coin_Post,2025-09-19,
1.96,Coin_Post,2025-09-26,
2.0,Coin_Post,2025-11-12,
20.0,Coincurrency,2025-09-16,
2.2,Consulq,2025-09-23,
2.2,Consulq,2025-09-23,
3.0,Consulq,2025-10-01,
3.0,Consulq,2025-10-08,
5.0,Consulq,2025-11-07,
25.37,CopyFXtradin,2025-09-23,
50.15,CopyFXtradin,2025-09-23,
4.6,CopyFXtradin,2025-11-01,
2.0,CoralTravel,2025-10-31,
2.0,CoralTravel,2025-10-31,
2.0,CoralTravel,2025-10-31,
2.18,CoralTravel,2025-11-06,
16.3,Cr_ideas,2025-07-03,
4.0,CrazyEvilCorp,2025-09-16,
13.07,CriminalMSE,2025-09-17,
6.17,CriminalMSE,2025-09-19,
5.24,CriminalMSE,2025-09-19,
44.86,Cript00n,2025-09-26,
2.2,CriptoScalpingTradingSchool,2025-09-11,
2.6,CriptoScalpingTradingSchool,2025-09-30,
40.75,CriptoScalpingTradingSchool,2025-10-08,
21.25,CriptoScalpingTradingSchool,2025-10-13,
7.31,CriptoSpekulyant,2025-02-08,
6.02,CriptoYana,2025-09-17,
15.03,CriptoYana,2025-09-19,
2.78,CriptoYana,2025-09-19,
55.65,CryproTV_ru,2025-09-08,
8.66,CryproTV_ru,2025-11-18,
11.9,CryproTV_ru,2025-12-01,
54.75,Crypt0_Din,2025-10-08,
27.75,Crypt0_Din,2025-10-13,
2.6,CryptSoap,2025-09-30,
2.0,CryptoAbuzik,2025-09-24,
294.49,CryptoAyva,2025-09-19,
34.53,CryptoAyva,2025-09-19,
6.0,CryptoBotRU,2025-10-10,
508.75,CryptoBullet_0,2025-10-08,
496.25,CryptoBullet_0,2025-10-13,
15.0,CryptoChiefcom,2025-11-10,
15.0,CryptoChiefcom,2025-11-10,
15.0,CryptoChiefcom,2025-11-10,
15.0,CryptoChiefcom,2025-11-10,
11.0,CryptoChiefcom,2025-11-10,
14.0,CryptoChiefcom,2025-11-10,
11.0,CryptoChiefcom,2025-11-10,
14.0,CryptoChiefcom,2025-11-10,
11.0,CryptoChiefcom,2025-11-10,
14.0,CryptoChiefcom,2025-11-10,
11.0,CryptoChiefcom,2025-11-10,
14.0,CryptoChiefcom,2025-11-10,
6.0,CryptoChiefcom,2025-11-12,
8.1,CryptoChiefcom,2025-11-26,
8.2,CryptoChiefcom,2025-11-26,
7.3,CryptoChiefcom,2025-11-27,
8.2,CryptoChiefcom,2025-12-12,
9.2,CryptoChiefcom,2025-12-12,
9.1,CryptoChiefcom,2025-12-12,
4.44,CryptoCoyotee,2025-09-04,
45.54,CryptoDromTg,2025-09-02,
10.0,CryptoDvisj,2025-09-24,
10.0,CryptoEarnImp,2025-09-17,
2.56,CryptoEarnImp,2025-09-26,
2.24,CryptoFamilyPublic,2025-09-19,
2.0,CryptoFamilyPublic,2025-09-19,
10.0,CryptoFantomDrop,2025-09-24,
6.7,CryptoFlipChannel,2025-09-02,
72.25,CryptoGasp,2025-09-08,
30.0,CryptoJokerFi,2025-10-17,
3.8,CryptoJuketrade,2025-09-30,
22.0,CryptoLIVE_LiSA,2025-10-17,
10.04,CryptoMafiaScalp,2025-09-19,
2.0,CryptoMafiaScalp,2025-09-19,
26.11,CryptoNoob_ru,2025-07-08,
50.23,CryptoNoob_ru,2025-09-02,
26.57,CryptoNoob_ru,2025-09-29,
22.75,CryptoStudentBlog,2025-10-13,
12.8,CryptoStudentBlog,2025-10-17,
2.1,CryptoStudentBlog,2025-10-30,
28.75,CryptoTigerBlog,2025-10-13,
10.0,Crypto_1040,2025-09-19,
10.0,Crypto_1040,2025-09-24,
9.8,Crypto_Chalice,2025-04-08,
18.0,Crypto_Gendelman,2025-11-12,
15.65,Crypto_Gendelman,2025-12-13,
4.58,Crypto_Meteora,2025-09-11,
9.15,Crypto_Opinions,2025-09-08,
28.75,Crypto_Vampir,2025-10-20,
5.29,Crypto_Woolf,2025-09-16,
75.25,Crypto_experti,2025-10-13,
2.5,Cryptos_Education,2025-09-16,
10.0,Cryptovipersss,2025-09-24,
6.18,CryptovkaFeed,2025-09-19,
2.0,CryptovkaFeed,2025-09-19,
25.15,DAY_TRADER_bifikus,2025-09-23,
43.11,DAY_TRADER_bifikus,2025-09-23,
4.5,DELO_govorim,2025-06-09,
3.95,DF_world_news,2025-09-08,
2.28,DF_world_news,2025-09-17,
3.83,DF_world_news,2025-09-17,
3.68,DF_world_news,2025-09-19,
2.0,DF_world_news,2025-09-19,
3.0,DISCOUNTAUTO125RUS,2025-08-11,
2.6,DISCOUNTAUTO125RUS,2025-08-20,
3.0,DISCOUNTAUTO125RUS,2025-08-22,
3.0,DISCOUNTAUTO125RUS,2025-08-29,
1.8,DISCOUNTAUTO125RUS,2025-08-29,
3.0,DISCOUNTAUTO125RUS,2025-08-30,
1.8,DISCOUNTAUTO125RUS,2025-08-30,
3.0,DISCOUNTAUTO125RUS,2025-09-09,
2.2,DISCOUNTAUTO125RUS,2025-09-14,
2.9,DISCOUNTAUTO125RUS,2025-11-26,
3.8,DISCOVERY_AVTO,2025-07-21,
3.0,DISCOVERY_AVTO,2025-07-21,
4.6,DISCOVERY_AVTO,2025-07-21,
1.8,DISCOVERY_AVTO,2025-07-25,
3.4,DISCOVERY_AVTO,2025-07-25,
3.0,DISCOVERY_AVTO,2025-07-29,
1.8,DISCOVERY_AVTO,2025-07-29,
3.0,DISCOVERY_AVTO,2025-08-07,
3.0,DISCOVERY_AVTO,2025-08-07,
8.4,DISCOVERY_AVTO,2025-08-11,
3.0,DISCOVERY_AVTO,2025-08-11,
2.8,DISCOVERY_AVTO,2025-08-20,
3.0,DISCOVERY_AVTO,2025-08-22,
14.0,DISCOVERY_AVTO,2025-09-09,
1.8,DISCOVERY_AVTO,2025-09-14,
4.2,DJARBVPN,2025-08-30,
4.2,DJARBVPN,2025-08-30,
1.98,DJCapital_Online,2025-11-17,
5.58,DJCapital_Online,2025-11-25,
4.9,DN_CARS,2025-11-22,
2.9,DS_in_Investment,2025-06-20,
7.04,DSrupt_mafia,2025-10-01,
5.35,DSrupt_mafia,2025-10-02,
1.8,DV8iAfUIbs9mOTA0,2025-04-24,
6.01,DV8iAfUIbs9mOTA0,2025-08-27,
8.0,DVA_pro,2025-12-10,
11.75,D_LAKTIONOV_LIVE,2025-10-08,
4.55,D_LAKTIONOV_LIVE,2025-11-17,
10.96,DadYaTrader,2025-11-17,
2.6,DanilGarkin,2025-12-15,
3.0,Darul_Furkan_School,2025-12-11,
10.0,DashaChaplin3D,2025-10-22,
2.5,DavidJones_ru,2025-09-16,
7.5,DavidJones_ru,2025-09-16,
20.3,DavidJones_ru,2025-09-16,
6.7,DayTradingLiveTG,2025-07-03,
7.95,DeCenter,2025-09-10,
5.55,DeCenter,2025-09-16,
2.53,DeCenter,2025-09-17,
3.62,DeCenter,2025-09-17,
2.0,DeCenter,2025-09-17,
3.62,DeCenter,2025-09-19,
2.0,DeCenter,2025-09-19,
5.3,DeCenter,2025-09-24,
6.5,DeCenter,2025-10-31,
7.21,DeFi_learn,2025-07-09,
16.01,DeadHold,2025-11-06,
3.53,Ded_Banzay_official,2025-06-09,
2.1,Ded_Banzay_official,2025-09-04,
2.02,DeepTechNET,2025-07-14,
1.82,DeepTechNET,2025-07-15,
4.58,Defiscamcheck,2025-09-17,
2.0,Defiscamcheck,2025-09-17,
2.0,Defiscamcheck,2025-09-17,
4.32,Defiscamcheck,2025-09-19,
2.0,Defiscamcheck,2025-09-19,
30.5,Defiscamcheck,2025-10-31,
32.0,Defiscamcheck,2025-11-13,
4.25,DegernesTrading,2025-10-21,
2.0,DekiGang,2025-09-17,
2.04,DekiGang,2025-09-17,
2.04,DekiGang,2025-09-19,
2.0,DekiGang,2025-09-19,
26.62,Delayprofit,2025-09-23,
43.65,Delayprofit,2025-09-23,
23.05,DeloBankofficial,2025-10-08,
16.01,DeloPlus,2025-11-06,
13.4,Denautomsk,2025-06-10,
4.8,Denautomsk,2025-06-22,
3.0,Denautomsk,2025-08-07,
3.0,Denautomsk,2025-08-07,
4.0,Dengi_bez_Durakoff,2025-09-10,
2.2,Dengi_bez_Durakoff,2025-09-11,
9.25,Dengi_bez_Durakoff,2025-10-06,
7.1,Dengi_bez_Durakoff,2025-10-31,
6.1,Dengi_bez_Durakoff,2025-12-04,
20.75,DenysTyshchenko,2025-10-06,
5.27,DenysTyshchenko,2025-10-08,
4.0,DesslyVPN,2025-08-19,
4.2,DesslyVPN,2025-08-30,
1.8,Destacar,2025-08-20,
3.0,Destacar,2025-08-22,
25.0,Destacar,2025-08-27,
3.0,Destacar,2025-09-09,
1.8,Destacar,2025-09-14,
2.51,DetskayaObitel,2025-11-18,
1.8,Detskiye_Posobiya,2025-06-10,
8.11,DevOPSitsec,2025-11-08,
2.41,DevOpsKaz,2025-11-26,
2.62,DevianTarot,2025-12-13,
1.8,Dgankez,2025-08-12,
2.3,Dgankez,2025-08-20,
1.8,Dgankez,2025-08-22,
3.0,Dgankez,2025-08-29,
1.8,Dgankez,2025-08-30,
3.0,Dgankez,2025-09-09,
3.0,Dgankez,2025-09-14,
17.0,Diana_Pro_Wildberries,2025-08-30,
16.4,Diana_Pro_Wildberries,2025-09-19,
20.0,Diana_Pro_Wildberries,2025-10-15,
4.08,DictatorCryptoDCT,2025-09-19,
2.0,DictatorCryptoDCT,2025-09-19,
